2,56,1.0,129.0,9.0,14.0,-1,-1,-1,-1
3,56,0.0,120.0,8.0,14.0,-1,-1,-1,-1
1,57,64.0,23.0,11.0,10.0,-1,-1,-1,-1
2,57,62.0,25.0,13.0,14.0,-1,-1,-1,-1
3,57,64.0,26.0,14.0,13.0,-1,-1,-1,-1
1,58,0.0,144.0,11.0,11.0,-1,-1,-1,-1
2,58,0.0,143.0,9.0,11.0,-1,-1,-1,-1
3,58,0.0,143.0,10.0,10.0,-1,-1,-1,-1
1,59,8.0,86.0,14.0,14.0,-1,-1,-1,-1
2,59,4.0,86.0,14.0,15.0,-1,-1,-1,-1
3,59,0.0,86.0,8.0,13.0,-1,-1,-1,-1
1,60,205.0,145.0,11.0,13.0,-1,-1,-1,-1
2,60,203.0,146.0,12.0,13.0,-1,-1,-1,-1
3,60,206.0,145.0,10.0,14.0,-1,-1,-1,-1
1,61,6.0,43.0,12.0,11.0,-1,-1,-1,-1
2,61,6.0,46.0,11.0,12.0,-1,-1,-1,-1
3,61,9.0,46.0,11.0,12.0,-1,-1,-1,-1
1,62,147.0,0.0,13.0,5.0,-1,-1,-1,-1
2,62,146.0,0.0,13.0,7.0,-1,-1,-1,-1
3,62,145.0,0.0,14.0,5.0,-1,-1,-1,-1
1,63,50.0,3.0,13.0,13.0,-1,-1,-1,-1
2,63,49.0,1.0,14.0,13.0,-1,-1,-1,-1
3,63,57.0,0.0,13.0,9.0,-1,-1,-1,-1
1,64,87.0,29.0,12.0,13.0,-1,-1,-1,-1
2,64,85.0,31.0,15.0,14.0,-1,-1,-1,-1
3,64,88.0,33.0,15.0,12.0,-1,-1,-1,-1
1,65,0.0,55.0,14.0,15.0,-1,-1,-1,-1
2,65,0.0,56.0,12.0,14.0,-1,-1,-1,-1
3,65,0.0,62.0,12.0,14.0,-1,-1,-1,-1
1,66,109.0,71.0,9.0,12.0,-1,-1,-1,-1
2,66,104.0,72.0,15.0,15.0,-1,-1,-1,-1
3,66,105.0,73.0,14.0,16.0,-1,-1,-1,-1
1,67,61.0,488.0,14.0,15.0,-1,-1,-1,-1
2,67,62.0,490.0,14.0,12.0,-1,-1,-1,-1
3,67,63.0,488.0,15.0,13.0,-1,-1,-1,-1
1,68,76.0,414.0,15.0,16.0,-1,-1,-1,-1
2,68,74.0,415.0,15.0,14.0,-1,-1,-1,-1
3,68,63.0,422.0,14.0,14.0,-1,-1,-1,-1
1,69,146.0,519.0,20.0,18.0,-1,-1,-1,-1
2,69,146.0,519.0,20.0,18.0,-1,-1,-1,-1
3,69,151.0,518.0,16.0,13.0,-1,-1,-1,-1
1,70,56.0,40.0,14.0,16.0,-1,-1,-1,-1
2,70,55.0,45.0,14.0,15.0,-1,-1,-1,-1
3,70,57.0,44.0,15.0,15.0,-1,-1,-1,-1
1,71,89.0,43.0,15.0,15.0,-1,-1,-1,-1
2,71,86.0,45.0,16.0,12.0,-1,-1,-1,-1
3,71,89.0,43.0,12.0,12.0,-1,-1,-1,-1
1,72,74.0,171.0,14.0,13.0,-1,-1,-1,-1
2,72,73.0,170.0,15.0,13.0,-1,-1,-1,-1
3,72,74.0,170.0,14.0,14.0,-1,-1,-1,-1
1,73,45.0,152.0,13.0,10.0,-1,-1,-1,-1
3,73,47.0,157.0,11.0,9.0,-1,-1,-1,-1
4,74,61.0,175.0,13.0,11.0,-1,-1,-1,-1
4,75,33.0,439.0,14.0,14.0,-1,-1,-1,-1
4,76,215.0,533.0,9.0,10.0,-1,-1,-1,-1
4,77,209.0,411.0,13.0,11.0,-1,-1,-1,-1
4,78,45.0,365.0,11.0,12.0,-1,-1,-1,-1
4,79,217.0,502.0,7.0,16.0,-1,-1,-1,-1
4,80,203.0,511.0,11.0,14.0,-1,-1,-1,-1
3,81,184.0,86.0,11.0,13.0,-1,-1,-1,-1
4,81,184.0,87.0,10.0,11.0,-1,-1,-1,-1
3,82,105.0,382.0,14.0,10.0,-1,-1,-1,-1
4,82,103.0,381.0,12.0,15.0,-1,-1,-1,-1
3,83,181.0,74.0,11.0,12.0,-1,-1,-1,-1
4,83,185.0,72.0,13.0,12.0,-1,-1,-1,-1
3,84,70.0,535.0,12.0,8.0,-1,-1,-1,-1
4,84,68.0,533.0,10.0,10.0,-1,-1,-1,-1
3,85,19.0,23.0,18.0,15.0,-1,-1,-1,-1
4,85,19.0,23.0,19.0,16.0,-1,-1,-1,-1
3,86,0.0,430.0,11.0,12.0,-1,-1,-1,-1
4,86,0.0,425.0,9.0,14.0,-1,-1,-1,-1
3,87,2.0,34.0,13.0,12.0,-1,-1,-1,-1
4,87,3.0,43.0,14.0,11.0,-1,-1,-1,-1
3,88,40.0,522.0,15.0,13.0,-1,-1,-1,-1
4,88,39.0,520.0,14.0,15.0,-1,-1,-1,-1
2,89,188.0,72.0,15.0,15.0,-1,-1,-1,-1
3,89,193.0,69.0,13.0,14.0,-1,-1,-1,-1
4,89,195.0,63.0,11.0,13.0,-1,-1,-1,-1
2,90,105.0,535.0,15.0,8.0,-1,-1,-1,-1
3,90,104.0,529.0,14.0,14.0,-1,-1,-1,-1
4,90,101.0,527.0,12.0,10.0,-1,-1,-1,-1
2,91,45.0,514.0,11.0,11.0,-1,-1,-1,-1
3,91,47.0,510.0,10.0,11.0,-1,-1,-1,-1
4,91,45.0,507.0,10.0,12.0,-1,-1,-1,-1
2,92,185.0,441.0,14.0,13.0,-1,-1,-1,-1
3,92,188.0,438.0,12.0,12.0,-1,-1,-1,-1
4,92,185.0,437.0,10.0,11.0,-1,-1,-1,-1
1,93,134.0,467.0,14.0,15.0,-1,-1,-1,-1
2,93,130.0,467.0,14.0,14.0,-1,-1,-1,-1
3,93,131.0,465.0,14.0,15.0,-1,-1,-1,-1
4,93,127.0,465.0,14.0,13.0,-1,-1,-1,-1
1,94,105.0,147.0,14.0,14.0,-1,-1,-1,-1
2,94,101.0,147.0,16.0,17.0,-1,-1,-1,-1
3,94,103.0,146.0,16.0,16.0,-1,-1,-1,-1
4,94,98.0,147.0,16.0,13.0,-1,-1,-1,-1
1,95,97.0,93.0,15.0,12.0,-1,-1,-1,-1
2,95,96.0,91.0,15.0,13.0,-1,-1,-1,-1
3,95,95.0,92.0,15.0,12.0,-1,-1,-1,-1
4,95,90.0,93.0,18.0,12.0,-1,-1,-1,-1
1,96,183.0,173.0,13.0,11.0,-1,-1,-1,-1
2,96,183.0,175.0,12.0,12.0,-1,-1,-1,-1
3,96,181.0,185.0,12.0,12.0,-1,-1,-1,-1
