1,0,953.0,444.0,14.0,13.0,0.99019974
1,0,200.0,1218.0,13.0,12.0,0.9878883
1,0,680.0,1133.0,14.0,11.0,0.98696065
1,0,983.0,1268.0,16.0,13.0,0.98333216
1,0,383.0,1295.0,14.0,14.0,0.9828351
1,0,521.0,471.0,14.0,12.0,0.9824097
1,0,490.0,344.0,14.0,12.0,0.98221636
1,0,675.0,141.0,14.0,14.0,0.98205376
1,0,963.0,1576.0,13.0,14.0,0.98162353
1,0,956.0,1215.0,12.0,15.0,0.98130256
1,0,718.0,1399.0,12.0,12.0,0.98070395
1,0,505.0,330.0,13.0,13.0,0.9804472
1,0,1034.0,336.0,13.0,10.0,0.9802551
1,0,381.0,1507.0,11.0,14.0,0.9802232
1,0,736.0,365.0,15.0,14.0,0.98007315
1,0,208.0,1488.0,14.0,12.0,0.9799566
1,0,781.0,1137.0,14.0,13.0,0.9795592
1,0,586.0,465.0,13.0,13.0,0.9792072
1,0,914.0,355.0,15.0,15.0,0.97914326
1,0,1127.0,23.0,14.0,13.0,0.97813547
1,0,89.0,172.0,15.0,13.0,0.9777296
1,0,58.0,169.0,14.0,14.0,0.9777281
1,0,367.0,441.0,14.0,15.0,0.97756606
1,0,974.0,336.0,13.0,10.0,0.97747236
1,0,2.0,1504.0,13.0,12.0,0.97740936
1,0,1097.0,244.0,14.0,15.0,0.97733843
1,0,1047.0,463.0,15.0,13.0,0.9772061
1,0,209.0,324.0,14.0,13.0,0.97715807
1,0,371.0,465.0,13.0,13.0,0.97688544
1,0,451.0,348.0,13.0,12.0,0.97687984
1,0,854.0,121.0,14.0,15.0,0.9767452
1,0,614.0,699.0,14.0,12.0,0.9765622
1,0,579.0,1153.0,13.0,15.0,0.9760142
1,0,695.0,74.0,14.0,13.0,0.97571874
1,0,184.0,1404.0,11.0,13.0,0.97548
1,0,439.0,1413.0,12.0,13.0,0.9752671
1,0,312.0,1283.0,15.0,13.0,0.9749084
1,0,530.0,71.0,14.0,13.0,0.97473687
1,0,191.0,1134.0,14.0,15.0,0.97463346
1,0,178.0,440.0,12.0,11.0,0.97398245
1,0,681.0,1407.0,10.0,15.0,0.973976
1,0,90.0,1400.0,14.0,15.0,0.97390807
1,0,405.0,1602.0,12.0,12.0,0.9738645
1,0,699.0,1140.0,13.0,13.0,0.9738557
1,0,286.0,1494.0,13.0,12.0,0.9738271
1,0,824.0,329.0,14.0,12.0,0.97342515
1,0,990.0,1184.0,11.0,11.0,0.97332454
1,0,867.0,425.0,13.0,15.0,0.973291
1,0,114.0,383.0,12.0,13.0,0.973265
1,0,936.0,1344.0,14.0,12.0,0.97326195
1,0,746.0,445.0,13.0,13.0,0.9731627
1,0,992.0,205.0,14.0,13.0,0.97313863
1,0,311.0,1420.0,15.0,17.0,0.97312975
1,0,138.0,9.0,14.0,13.0,0.973118
1,0,316.0,1375.0,14.0,15.0,0.973102
1,0,806.0,183.0,14.0,16.0,0.9730865
1,0,180.0,270.0,13.0,12.0,0.9727515
1,0,1014.0,21.0,13.0,14.0,0.972661
1,0,673.0,1296.0,13.0,12.0,0.97250056
1,0,478.0,1491.0,14.0,14.0,0.9724893
