1,1,58.0,169.0,14.0,14.0,-1,-1,-1,-1
1,2,579.0,1153.0,13.0,15.0,-1,-1,-1,-1
1,3,878.0,168.0,14.0,9.0,-1,-1,-1,-1
1,4,1047.0,1176.0,12.0,11.0,-1,-1,-1,-1
1,5,497.0,145.0,14.0,13.0,-1,-1,-1,-1
1,6,123.0,443.0,13.0,13.0,-1,-1,-1,-1
1,7,116.0,78.0,16.0,17.0,-1,-1,-1,-1
1,8,882.0,1591.0,14.0,13.0,-1,-1,-1,-1
1,9,1166.0,1593.0,10.0,13.0,-1,-1,-1,-1
1,10,490.0,1344.0,13.0,12.0,-1,-1,-1,-1
1,11,250.0,1241.0,13.0,13.0,-1,-1,-1,-1
1,12,138.0,447.0,13.0,14.0,-1,-1,-1,-1
1,13,1117.0,299.0,12.0,13.0,-1,-1,-1,-1
1,14,727.0,1215.0,14.0,15.0,-1,-1,-1,-1
1,15,198.0,1565.0,14.0,13.0,-1,-1,-1,-1
1,16,830.0,1254.0,9.0,12.0,-1,-1,-1,-1
1,17,736.0,1410.0,15.0,13.0,-1,-1,-1,-1
1,18,398.0,277.0,14.0,13.0,-1,-1,-1,-1
1,19,74.0,36.0,14.0,13.0,-1,-1,-1,-1
1,20,269.0,1461.0,13.0,18.0,-1,-1,-1,-1
1,21,1137.0,1146.0,12.0,14.0,-1,-1,-1,-1
1,22,405.0,223.0,13.0,11.0,-1,-1,-1,-1
1,23,1103.0,1434.0,13.0,11.0,-1,-1,-1,-1
1,24,833.0,1422.0,14.0,14.0,-1,-1,-1,-1
1,25,995.0,438.0,10.0,12.0,-1,-1,-1,-1
1,26,1034.0,210.0,13.0,12.0,-1,-1,-1,-1
1,27,1070.0,1353.0,16.0,13.0,-1,-1,-1,-1
1,28,423.0,458.0,15.0,15.0,-1,-1,-1,-1
1,29,943.0,1227.0,15.0,12.0,-1,-1,-1,-1
1,30,538.0,1226.0,9.0,12.0,-1,-1,-1,-1
1,31,890.0,1474.0,9.0,16.0,-1,-1,-1,-1
1,32,935.0,278.0,11.0,12.0,-1,-1,-1,-1
1,33,310.0,0.0,13.0,8.0,-1,-1,-1,-1
1,34,748.0,1567.0,12.0,14.0,-1,-1,-1,-1
1,35,817.0,1244.0,14.0,12.0,-1,-1,-1,-1
1,36,344.0,464.0,14.0,14.0,-1,-1,-1,-1
1,37,426.0,1232.0,10.0,13.0,-1,-1,-1,-1
1,38,544.0,239.0,14.0,14.0,-1,-1,-1,-1
1,39,638.0,1465.0,12.0,10.0,-1,-1,-1,-1
1,40,672.0,1602.0,11.0,10.0,-1,-1,-1,-1
1,41,1075.0,305.0,13.0,14.0,-1,-1,-1,-1
1,42,392.0,306.0,14.0,15.0,-1,-1,-1,-1
1,43,179.0,452.0,14.0,11.0,-1,-1,-1,-1
1,44,106.0,1407.0,10.0,12.0,-1,-1,-1,-1
1,45,281.0,1354.0,15.0,14.0,-1,-1,-1,-1
1,46,154.0,1139.0,15.0,13.0,-1,-1,-1,-1
1,47,564.0,1133.0,16.0,17.0,-1,-1,-1,-1
1,48,82.0,1371.0,13.0,12.0,-1,-1,-1,-1
1,49,712.0,314.0,12.0,13.0,-1,-1,-1,-1
1,50,376.0,85.0,9.0,11.0,-1,-1,-1,-1
1,51,124.0,470.0,12.0,13.0,-1,-1,-1,-1
1,52,359.0,264.0,14.0,13.0,-1,-1,-1,-1
