1,0,208.0,168.0,14.0,13.0,0.98774844
1,0,107.0,373.0,14.0,12.0,0.9865479
1,0,201.0,459.0,12.0,12.0,0.97355247
1,0,1.0,132.0,13.0,11.0,0.9733829
1,0,147.0,88.0,12.0,12.0,0.9724309
1,0,177.0,196.0,15.0,13.0,0.9692283
1,0,0.0,160.0,12.0,12.0,0.9691228
1,0,208.0,23.0,14.0,13.0,0.9680825
1,0,74.0,526.0,14.0,13.0,0.9668478
1,0,139.0,373.0,13.0,15.0,0.9667249
1,0,129.0,131.0,14.0,12.0,0.9665591
1,0,26.0,516.0,14.0,14.0,0.96637726
1,0,121.0,366.0,13.0,17.0,0.9661054
1,0,47.0,163.0,16.0,13.0,0.96600705
1,0,176.0,138.0,14.0,12.0,0.9652336
1,0,74.0,171.0,14.0,13.0,0.9650402
1,0,17.0,426.0,10.0,12.0,0.96489036
1,0,189.0,54.0,12.0,12.0,0.96286625
1,0,8.0,396.0,15.0,14.0,0.962012
1,0,192.0,376.0,13.0,14.0,0.96146995
1,0,0.0,370.0,11.0,12.0,0.96102494
1,0,172.0,123.0,12.0,13.0,0.96025586
1,0,72.0,502.0,12.0,12.0,0.9602228
1,0,137.0,399.0,14.0,14.0,0.96016663
1,0,192.0,149.0,11.0,13.0,0.9600462
1,0,21.0,385.0,15.0,13.0,0.9597306
1,0,114.0,82.0,12.0,13.0,0.9597185
1,0,171.0,523.0,15.0,13.0,0.9580013
1,0,186.0,16.0,13.0,13.0,0.9577977
1,0,117.0,385.0,15.0,14.0,0.95705414
1,0,65.0,133.0,11.0,11.0,0.95630306
1,0,209.0,447.0,13.0,12.0,0.9561275
1,0,165.0,404.0,13.0,13.0,0.95593554
1,0,161.0,111.0,13.0,11.0,0.9543684
1,0,26.0,369.0,13.0,13.0,0.9540174
1,0,59.0,385.0,12.0,14.0,0.9537741
1,0,177.0,75.0,14.0,13.0,0.95353913
1,0,153.0,396.0,16.0,14.0,0.95311356
1,0,42.0,11.0,12.0,11.0,0.95277774
1,0,41.0,41.0,13.0,13.0,0.9526491
1,0,73.0,367.0,13.0,13.0,0.95214623
1,0,176.0,382.0,13.0,15.0,0.9513914
1,0,79.0,151.0,13.0,14.0,0.9506011
1,0,56.0,406.0,13.0,13.0,0.95020914
1,0,87.0,122.0,15.0,13.0,0.949361
1,0,44.0,56.0,13.0,12.0,0.9491724
1,0,15.0,374.0,12.0,11.0,0.94916195
1,0,152.0,162.0,15.0,13.0,0.94912845
1,0,57.0,522.0,14.0,12.0,0.9490463
1,0,121.0,66.0,13.0,13.0,0.948791
1,0,29.0,121.0,11.0,12.0,0.9475181
1,0,141.0,39.0,15.0,15.0,0.9469616
1,0,137.0,173.0,11.0,13.0,0.9466563
1,0,110.0,508.0,13.0,14.0,0.94579035
1,0,105.0,44.0,14.0,15.0,0.94576836
1,0,194.0,507.0,13.0,11.0,0.94393164
1,0,141.0,9.0,12.0,14.0,0.9433451
1,0,122.0,435.0,14.0,13.0,0.9427895
1,0,30.0,66.0,14.0,13.0,0.9424015
1,0,110.0,136.0,13.0,11.0,0.9422246
1,0,2.0,117.0,13.0,13.0,0.9422238
1,0,215.0,524.0,9.0,16.0,0.9421572
1,0,136.0,163.0,11.0,10.0,0.9420748
1,0,88.0,369.0,15.0,14.0,0.9412019
1,0,91.0,511.0,11.0,11.0,0.940768
1,0,176.0,45.0,13.0,13.0,0.9406204
1,0,134.0,467.0,14.0,15.0,0.940296
1,0,203.0,392.0,13.0,12.0,0.939826
1,0,92.0,386.0,11.0,6.0,0.93945646
1,0,74.0,392.0,13.0,15.0,0.9391967
1,0,130.0,27.0,13.0,14.0,0.93768185
1,0,76.0,414.0,15.0,16.0,0.93767077
1,0,158.0,48.0,15.0,15.0,0.9376228
1,0,89.0,440.0,15.0,14.0,0.9372767
1,0,82.0,108.0,15.0,13.0,0.93708104
1,0,164.0,198.0,13.0,12.0,0.9366375
1,0,78.0,78.0,15.0,13.0,0.93644243
1,0,122.0,503.0,14.0,11.0,0.9358918
1,0,201.0,87.0,11.0,12.0,0.9353386
1,0,138.0,147.0,13.0,13.0,0.93460274
1,0,105.0,147.0,14.0,14.0,0.93407863
1,0,97.0,93.0,15.0,12.0,0.93392557
1,0,26.0,90.0,13.0,13.0,0.9331248
1,0,171.0,60.0,14.0,13.0,0.93293613
1,0,192.0,106.0,12.0,11.0,0.93273324
1,0,56.0,441.0,15.0,14.0,0.93266726
1,0,64.0,23.0,11.0,10.0,0.9325956
1,0,205.0,484.0,12.0,10.0,0.9325485
1,0,93.0,137.0,14.0,16.0,0.9298107
1,0,114.0,444.0,12.0,14.0,0.929213
1,0,27.0,138.0,14.0,16.0,0.92595565
1,0,100.0,517.0,14.0,13.0,0.9258146
1,0,129.0,416.0,13.0,13.0,0.9258098
1,0,200.0,62.0,14.0,13.0,0.92522895
1,0,15.0,148.0,12.0,15.0,0.92509717
1,0,119.0,45.0,12.0,15.0,0.92501134
1,0,50.0,76.0,13.0,16.0,0.9247472
1,0,48.0,379.0,13.0,12.0,0.92428774
1,0,183.0,173.0,13.0,11.0,0.92402655
1,0,110.0,118.0,13.0,15.0,0.9222965
1,0,0.0,144.0,11.0,11.0,0.9222868
1,0,142.0,23.0,14.0,12.0,0.9211
1,0,63.0,116.0,16.0,14.0,0.9203706
1,0,62.0,66.0,16.0,16.0,0.92009395
1,0,1.0,103.0,14.0,12.0,0.91922164
1,0,179.0,451.0,11.0,11.0,0.9189581
1,0,124.0,518.0,17.0,20.0,0.91895306
1,0,78.0,91.0,17.0,13.0,0.9185039
1,0,119.0,485.0,11.0,14.0,0.91846305
1,0,191.0,39.0,14.0,14.0,0.9180349
1,0,202.0,497.0,14.0,13.0,0.91775584
1,0,65.0,97.0,13.0,15.0,0.91697776
1,0,146.0,519.0,20.0,18.0,0.9167673
1,0,97.0,11.0,14.0,14.0,0.91615
1,0,55.0,421.0,10.0,12.0,0.9158182
1,0,137.0,432.0,11.0,12.0,0.91534853
1,0,79.0,510.0,12.0,14.0,0.9152959
1,0,177.0,89.0,14.0,13.0,0.9150302
1,0,99.0,448.0,14.0,14.0,0.9145441
1,0,126.0,119.0,16.0,12.0,0.9144299
1,0,182.0,487.0,12.0,12.0,0.91441864
1,0,114.0,462.0,16.0,14.0,0.9141414
1,0,145.0,104.0,13.0,14.0,0.914079
1,0,8.0,524.0,12.0,12.0,0.9140254
1,0,85.0,6.0,13.0,12.0,0.9132246
1,0,191.0,133.0,12.0,14.0,0.9127097
1,0,172.0,505.0,13.0,15.0,0.9126307
1,0,7.0,382.0,11.0,10.0,0.91195863
1,0,175.0,31.0,17.0,14.0,0.9117852
1,0,53.0,102.0,12.0,13.0,0.9114416
1,0,65.0,426.0,13.0,13.0,0.91096514
1,0,78.0,469.0,15.0,12.0,0.90894943
1,0,131.0,457.0,12.0,9.0,0.90779585
1,0,159.0,369.0,15.0,13.0,0.90666944
1,0,8.0,86.0,14.0,14.0,0.9057895
1,0,118.0,27.0,11.0,13.0,0.9056869
1,0,81.0,457.0,15.0,13.0,0.9047184
1,0,208.0,10.0,14.0,13.0,0.904506
1,0,169.0,480.0,14.0,14.0,0.9040591
1,0,151.0,63.0,15.0,13.0,0.9040097
1,0,16.0,110.0,12.0,14.0,0.9039265
1,0,205.0,145.0,11.0,13.0,0.90352696
1,0,66.0,477.0,13.0,12.0,0.9019103
1,0,77.0,437.0,15.0,15.0,0.901818
1,0,122.0,144.0,14.0,13.0,0.8987834
1,0,6.0,43.0,12.0,11.0,0.8973163
1,0,190.0,518.0,15.0,14.0,0.89560765
1,0,194.0,0.0,14.0,11.0,0.89425606
1,0,39.0,100.0,15.0,14.0,0.8936012
1,0,120.0,399.0,14.0,13.0,0.8921141
1,0,89.0,43.0,15.0,15.0,0.8916219
1,0,124.0,169.0,14.0,10.0,0.89033943
1,0,136.0,86.0,13.0,13.0,0.890265
1,0,154.0,118.0,11.0,12.0,0.88936555
1,0,209.0,79.0,13.0,14.0,0.8879421
1,0,154.0,139.0,15.0,13.0,0.88697636
1,0,213.0,377.0,11.0,12.0,0.8859801
1,0,30.0,47.0,13.0,14.0,0.88380617
1,0,201.0,424.0,13.0,11.0,0.8827956
1,0,62.0,454.0,13.0,10.0,0.8827825
1,0,41.0,471.0,15.0,14.0,0.88251585
1,0,40.0,450.0,14.0,16.0,0.88165176
1,0,10.0,64.0,14.0,14.0,0.88102573
1,0,19.0,13.0,13.0,12.0,0.88024646
1,0,185.0,426.0,17.0,13.0,0.8799263
1,0,189.0,452.0,12.0,12.0,0.879075
1,0,165.0,465.0,14.0,10.0,0.8790299
1,0,194.0,473.0,14.0,12.0,0.87857574
1,0,88.0,490.0,16.0,15.0,0.87839085
1,0,34.0,486.0,12.0,10.0,0.87707525
1,0,150.0,496.0,15.0,17.0,0.87541234
1,0,173.0,434.0,13.0,12.0,0.8752096
1,0,214.0,427.0,9.0,14.0,0.8750114
1,0,147.0,0.0,13.0,5.0,0.87442535
1,0,131.0,9.0,10.0,13.0,0.8728092
1,0,9.0,458.0,15.0,14.0,0.87252337
1,0,102.0,485.0,15.0,14.0,0.87227404
1,0,214.0,156.0,10.0,13.0,0.87207276
1,0,28.0,169.0,14.0,9.0,0.86953
1,0,53.0,460.0,14.0,12.0,0.86944705
1,0,163.0,89.0,14.0,18.0,0.86802137
1,0,38.0,391.0,11.0,12.0,0.8677343
1,0,216.0,61.0,8.0,13.0,0.86401147
1,0,50.0,3.0,13.0,13.0,0.86083174
1,0,165.0,154.0,15.0,15.0,0.86065245
1,0,146.0,129.0,13.0,13.0,0.8564615
1,0,94.0,408.0,16.0,14.0,0.8559511
1,0,26.0,406.0,16.0,15.0,0.85406756
1,0,56.0,40.0,14.0,16.0,0.8518676
1,0,5.0,503.0,15.0,15.0,0.85165787
